file;xml_id;form;sigle;pos_prior;grund;vers;kontext
NEIC.tei.xml;NEIC_12710160_0;fro;NEIC;;mehrdeutig: auch lemma_7250;16;wúrd lasse / **fro** súng ich / wol mir zu rubental
NEIM.tei.xml;NEIM_806020_1;fro;NEIM;;mehrdeutig: auch lemma_7250;2;diu muoter sprach har fiur us grossem zorne / **fro** tohter lât die rede besten bis morne / es mag tala niht gesin
NEIM.tei.xml;NEIM_2503080_8;fro;NEIM;;mehrdeutig: auch lemma_7250;8;dur daz wil ich ir minne gerne varen / mir waz so wol ich sah si **fro** gebaren / do ich bi ir was
NEIM.tei.xml;NEIM_2505020_3;fro;NEIM;;mehrdeutig: auch lemma_7250;2;ir pirnmost den trank ich also swinde / des was si **fro** / do sang ich uns beiden gar genuoc
NLA.tei.xml;NLA_1620_7;fro;NLA;;mehrdeutig: auch lemma_7250;2;nv verspriche ez niht ze sere sprach aber ir muoter do / solt dv immer herzenliche zer werlde werden **fro** / daz geschiht von mannes minne dv wirst ein schoene wip
NLA.tei.xml;NLA_27420_6;fro;NLA;;mehrdeutig: auch lemma_7250;2;des wil ich gerne volgen sprach der kvnich do / alle die ez erfvnden warns harte **fro** / ern bot ez froun uoden vnd ir tohter wolgetan
NLA.tei.xml;NLA_34020_8;fro;NLA;;mehrdeutig: auch lemma_7250;2;div mære wesse ich gerne sprach der kunich do / ê wir hinnen füern des wer ich harte **fro** / waz wir chleider solden vor prunhilde tragen
NLA.tei.xml;NLA_72101_5;fvrn;NLA;;Belegbasis zu duenn: 1 annotierte Belege, Schwelle 5;h_1;wie si ze der hohzit **fvrn**
OSW.tei.xml;OSW_502_6;fro;OSW;;mehrdeutig: auch lemma_7250;502;der maister hort die red do / des ward er aus der massen **fro** / im was nicht mer schwär
OSW.tei.xml;OSW_1288_6;fro;OSW;;mehrdeutig: auch lemma_7250;1288;als der rab die red erhort do / do ward er aus der massen **fro** / der ainsidel nam daz vingerlein in sein hant
OSW.tei.xml;OSW_2130_6;fro;OSW;;mehrdeutig: auch lemma_7250;2130;do sant oswalt die red erhort do / do ward er aus der massen **fro** / er sprach darumb wil ich euch leihen und geben
OSW.tei.xml;OSW_2294_6;fro;OSW;;mehrdeutig: auch lemma_7250;2294;do sand oswalt erhort die red do / do ward er aus der massen **fro** / von grossen fräuden er erschrikt
OSW.tei.xml;OSW_2343_4;fro;OSW;;mehrdeutig: auch lemma_7250;2343;wie ich sull gewinnen die kunigein / davon seit nür alle **fro** / und wurcht dem hirschen guldein clo
OSW.tei.xml;OSW_2363_4;fro;OSW;;mehrdeutig: auch lemma_7250;2363;so gewin ich leucht die kungin guot / die goltschmid wurden alle **fro** / und worchten im guldein clo
OSW.tei.xml;OSW_2418_6;fro;OSW;;mehrdeutig: auch lemma_7250;2418;do si die red erhorten do / do wurden si aus der massen **fro** / von dem pett si sprungen
OSW.tei.xml;OSW_2638_6;fro;OSW;;mehrdeutig: auch lemma_7250;2638;als si die red erhorten do / do wurden si alle von hertzen **fro** / von den herren allen
PTS.tei.xml;PTS_1310720_4;fro;PTS;;mehrdeutig: auch lemma_7250;72;ich haizze cogitacio / ofte traurige selten **fro** / gedanc ist mein dewtscher nam
RBE.tei.xml;RBE_340_6;fro;RBE;;mehrdeutig: auch lemma_7250;34;mit der so lebet er also / das sy sin ward vil selten **fro** / er hat ein gewonheit
RUT.tei.xml;RUT_126101140_3;fro;RUT;;mehrdeutig: auch lemma_7250;114;des bindestu noch hiute ein seil / do wart er **fro** und geil / daz er da under solde sehen
RVBR.tei.xml;RVBR_170_6;frô;RVBR;;mehrdeutig: auch lemma_7250;170;dô stuont er ûf und rette alsô / fürste hêr bis iemer **frô** / umb daz keiserlîche leben
RVBR.tei.xml;RVBR_1701_1;frô;RVBR;;mehrdeutig: auch lemma_7250;1701;nein zwâre ich mac niemer / werden **frô** die wil ich lebe / ez kume denn sô hôhiu gebe
RVBR.tei.xml;RVBR_2530_2;frô;RVBR;;mehrdeutig: auch lemma_7250;2530;liebes ân und doch alsô / êweclîche wesen **frô** / dur iuch kiuschen reinen
RVBR.tei.xml;RVBR_2666_7;frô;RVBR;;mehrdeutig: auch lemma_7250;2666;nu wil er sus nu wil er sô / nu ist er trûric nu denn **frô** / nu wil er diz nu wil er daz
RVBR.tei.xml;RVBR_2818_2;frô;RVBR;;mehrdeutig: auch lemma_7250;2818;die herren sament alle / und wâren **frô** mit schalle / morgen dô der tac ûf brach
RVBR.tei.xml;RVBR_4286_5;frô;RVBR;;mehrdeutig: auch lemma_7250;4286;des neig er ir und sprach alsô / ich wil iemer wesen **frô** / ûf die hôhe zuoversiht
RVBR.tei.xml;RVBR_4586_0;frô;RVBR;;mehrdeutig: auch lemma_7250;4586;sprach er daz ich niemer mac / **frô** belîben halben tac / ich muoz in sorgen trûren
RVBR.tei.xml;RVBR_4682_0;frô;RVBR;;mehrdeutig: auch lemma_7250;4682;süezen gingen siuret / **frô** gemüete tiuret / und liebet leitlîch ungemach
RVBR.tei.xml;RVBR_4826_5;frô;RVBR;;mehrdeutig: auch lemma_7250;4826;trûrte in dem sinne / wâ sint ir nu **frô** minne / waz went ir nu hie schicken
RVBR.tei.xml;RVBR_5732_6;frô;RVBR;;mehrdeutig: auch lemma_7250;5732;der künic antwurt ir alsô / töhterlîn des bin ich **frô** / daz du dich alsô wol enstâst
RVBR.tei.xml;RVBR_5752_5;frô;RVBR;;mehrdeutig: auch lemma_7250;5752;und hât verjâmert sich alsô / daz in nie kein mensche **frô** / noch froelîch erlachen sach
RVBR.tei.xml;RVBR_6083_0;frô;RVBR;;mehrdeutig: auch lemma_7250;6083;mîn ouge niemer dich gesiht / **frô** noch friuntlîchen an / wilt du mich sîn niht erlân
RVBR.tei.xml;RVBR_6310_4;frô;RVBR;;mehrdeutig: auch lemma_7250;6310;von grundes herzen sinne / nu sagent an **frô** minne / waz mære ist diz waz meinent ir
RVBR.tei.xml;RVBR_6646_4;frô;RVBR;;mehrdeutig: auch lemma_7250;6646;den einen sus den andern sô / einre was der mære **frô** / und der ander leides vol
RVBR.tei.xml;RVBR_7857_4;frô;RVBR;;mehrdeutig: auch lemma_7250;7857;lîden bitterlîche wê / und mac niemer werden **frô** / ir werden held ez lît mir sô
RVBR.tei.xml;RVBR_8227_5;frô;RVBR;;mehrdeutig: auch lemma_7250;8227;den ich mit triuwen meine / der mich tuot trûric unde **frô** / ern lât durch vorhte noch dur drô
RVBR.tei.xml;RVBR_8245_5;frô;RVBR;;mehrdeutig: auch lemma_7250;8245;diu sorgen rîche reine / trûret nu und was nu **frô** / in solher wîse und alsô
RVBR.tei.xml;RVBR_8687_5;frô;RVBR;;mehrdeutig: auch lemma_7250;8687;als ob in niht beswârte / wâ sint ir nu **frô** minne / wâ hânt ir iuwer sinne
RVBR.tei.xml;RVBR_8793_6;frô;RVBR;;mehrdeutig: auch lemma_7250;8793;ez sî trûric hôhgemuot / ez sî leidic ez sî **frô** / ez sî nider ez sî hô
RVBR.tei.xml;RVBR_9905_5;frô;RVBR;;mehrdeutig: auch lemma_7250;9905;ich wæne wol het er die suon / gewist er wær gewesen **frô** / von brûneswîc der fürste dô
RVBR.tei.xml;RVBR_10207_5;frô;RVBR;;mehrdeutig: auch lemma_7250;10207;der fürst ûz sahsen landen wart / sô fröuden rîch und alsô **frô** / daz im an den stunden dô
RVBR.tei.xml;RVBR_10681_5;frô;RVBR;;mehrdeutig: auch lemma_7250;10681;einre sach den andern an / ein teil was der mære **frô** / ein teil hetten ez alsô
RVBR.tei.xml;RVBR_12055_0;frô;RVBR;;mehrdeutig: auch lemma_7250;12055;man sach die herren alle / **frô** sîn ze allen zîten / nu lâzen wir sî rîten
RVBR.tei.xml;RVBR_12657_1;frô;RVBR;;mehrdeutig: auch lemma_7250;12657;und dort vor got daz êwic leben / daz **frô** frisch iemer mê gestât / sô erde und himelrîch zergât
RVBR.tei.xml;RVBR_13247_3;frô;RVBR;;mehrdeutig: auch lemma_7250;13247;sîn herze wart des gastes / beide trûric unde **frô** / diu minneclîche frouwe dô
RVBR.tei.xml;RVBR_13785_0;frô;RVBR;;mehrdeutig: auch lemma_7250;13785;mich schier ze lande sende / **frô** froelîch unde wol gesunt / er kust ir minnenclîchen munt
RVBR.tei.xml;RVBR_14155_6;frô;RVBR;;mehrdeutig: auch lemma_7250;14155;wie in diz dinc gevalle / der was sîn trûric dirre **frô** / dirr rette sus und jener sô
RVBR.tei.xml;RVBR_14754_4;frô;RVBR;;mehrdeutig: auch lemma_7250;14754;und trûre durch mich niht alsô / bis stæte froelîch unde **frô** / iemêr durch mînen willen
RVBR.tei.xml;RVBR_15129_3;frô;RVBR;;mehrdeutig: auch lemma_7250;15129;schier har wider sende / gesunt froelich unde **frô** / aber nu bevalh er dô
RVBR.tei.xml;RVBR_15964_2;frô;RVBR;;mehrdeutig: auch lemma_7250;15964;daz unser herre frîlîch tuot / uns lidic **frô** und hôhgemuot / ob wir im sunder riuwen
RVBR.tei.xml;RVBR_15969_1;frô;RVBR;;mehrdeutig: auch lemma_7250;15969;uns noch mangen lieben tac / lâzen **frô** und froelîch leben / ob sîn hôhiu güete geben
RVBR.tei.xml;RVBR_17003_5;frô;RVBR;;mehrdeutig: auch lemma_7250;17003;schier und offenlîche / des wart sîn frîgez herze **frô** / der kampf alsus bestætet dô
RVBR.tei.xml;RVBR_17928_5;frô;RVBR;;mehrdeutig: auch lemma_7250;17928;von disen mæren wurden dô / der soldân und der persân **frô** / und dâ nâch al diu heidenschaft
RVBR.tei.xml;RVBR_19866_5;frô;RVBR;;mehrdeutig: auch lemma_7250;19866;der kurz der klein der grôz der kranc / der trûric leidic dirre **frô** / der siech gesunt der sus der sô
RVBR.tei.xml;RVBR_19986_5;frô;RVBR;;mehrdeutig: auch lemma_7250;19986;mit strîtlîcher ritters kraft / des wart der sahsen herre **frô** / von in wart vil schiere dô
RVBR.tei.xml;RVBR_21641_5;frô;RVBR;;mehrdeutig: auch lemma_7250;21641;jâ jâ sî riefen alle dô / dirre mære sîn wir **frô** / ob du uns niht betriugest
RVBR.tei.xml;RVBR_23324_4;frô;RVBR;;mehrdeutig: auch lemma_7250;23324;dô sî diz dinc vernâmen / und wâren froelîch unde **frô** / daz kindel wart getoufet dô
RVBR.tei.xml;RVBR_23584_4;frô;RVBR;;mehrdeutig: auch lemma_7250;23584;der bot fuor in dem kiele hin / mit fröuden froelich unde **frô** / dô er diu mære erhôrte dô
RVBR.tei.xml;RVBR_23712_4;frô;RVBR;;mehrdeutig: auch lemma_7250;23712;im wüehse trûreclîchiu phliht / und möhte kûme wesen **frô** / alsô beschach dem knappen dô
RVBR.tei.xml;RVBR_24176_2;frô;RVBR;;mehrdeutig: auch lemma_7250;24176;als er diu mære reht bevant / er wart **frô** und mê denn frô / wol mich sprach der herre dô
RVBR.tei.xml;RVBR_24176_6;frô;RVBR;;mehrdeutig: auch lemma_7250;24176;als er diu mære reht bevant / er wart frô und mê denn **frô** / wol mich sprach der herre dô
RVBR.tei.xml;RVBR_24214_2;frô;RVBR;;mehrdeutig: auch lemma_7250;24214;als der bote zuo in kon / sî wârent **frô** mê denne frô / und rusten sich vil schiere dô
RVBR.tei.xml;RVBR_24214_6;frô;RVBR;;mehrdeutig: auch lemma_7250;24214;als der bote zuo in kon / sî wârent frô mê denne **frô** / und rusten sich vil schiere dô
RVBR.tei.xml;RVBR_24284_8;frô;RVBR;;mehrdeutig: auch lemma_7250;24284;kæmen ritterlîchen dar / daz was im liep er was sîn **frô** / die herren alle fuoren dô
RVBR.tei.xml;RVBR_24311_5;frô;RVBR;;mehrdeutig: auch lemma_7250;24311;sach man in den zîten dô / nieman sî wâren alle **frô** / von ietweders künfte
RVBR.tei.xml;RVBR_24826_0;frô;RVBR;;mehrdeutig: auch lemma_7250;24826;etlîcher der mære wart / **frô** in herzen offenbâr / wan sî wol drithalbez jâr
RVBR.tei.xml;RVBR_25140_0;frô;RVBR;;mehrdeutig: auch lemma_7250;25140;rîch und arme lepten / **frô** gar sunder hazzes nît / bî der schoenen hôhgezît
RVBR.tei.xml;RVBR_25981_5;frô;RVBR;;mehrdeutig: auch lemma_7250;25981;hatten sich ervohten dô / daz sî suon ouch wâren **frô** / wan sî wâren nâ erlegen
RVBR.tei.xml;RVBR_26010_2;frô;RVBR;;mehrdeutig: auch lemma_7250;26010;swel beliben tôdes frî / die waren **frô** ir lîp genas / alsus wart vollefüeret daz
RVBR.tei.xml;RVBR_26298_7;frô;RVBR;;mehrdeutig: auch lemma_7250;26298;daz ez sich niht mê schiuhet / von sîner kunst ez ist ir **frô** / sît daz man den helfant sô
RVBR.tei.xml;RVBR_26626_4;frô;RVBR;;mehrdeutig: auch lemma_7250;26626;sô gît der milte falsches frî / sîn gâbe frîlîch unde **frô** / hant muot gâb mit dem herren dô
RVBR.tei.xml;RVBR_27345_8;frô;RVBR;;mehrdeutig: auch lemma_7250;27345;niht iezent in der welt alsô / swie vil ein man het er wær **frô** / ob im möhte werden mê
RVS.tei.xml;RVS_830_5;fro;RVS;;mehrdeutig: auch lemma_7250;83;wo er die mohte schowen / so waz er von herzen **fro** / uns seit die oventure also
RVS.tei.xml;RVS_1730_4;fro;RVS;;mehrdeutig: auch lemma_7250;173;by sinen frùnden hoh gemuot / die warent siner kunfte **fro** / wan der selbe ritter do
RVS.tei.xml;RVS_2890_5;fro;RVS;;mehrdeutig: auch lemma_7250;289;sin herz durch schoß der minne brant / von herzen wart er sunder **fro** / vil zuchteclich er sprach also
RVS.tei.xml;RVS_3170_5;fro;RVS;;mehrdeutig: auch lemma_7250;317;die frowe sprach du bist gewert / des wart der ritter harte **fro** / und sprach vil tugentlich also
RVS.tei.xml;RVS_8300_5;fro;RVS;;mehrdeutig: auch lemma_7250;830;daz er in solte sehen do / des waz der fùrste harte **fro** / daz er zuo sinen eren kam
SGE.tei.xml;SGE_123_5;fro;SGE;;mehrdeutig: auch lemma_7250;123;für war will ich sprechen das / des was der werde gast **fro** / zuo seinem knecht sprach er also
SGE.tei.xml;SGE_342_3;fro;SGE;;mehrdeutig: auch lemma_7250;342;fraintlich gen ainander tuot / des pin ich **fro** und wolgemuot / darumb will ich beraiten mich
SGE.tei.xml;SGE_479_5;fro;SGE;;mehrdeutig: auch lemma_7250;479;die frawe erber und auch rain / was des mannes kunft vil **fro** / er lies ir iren willen do
SGO.tei.xml;SGO_1040100_1;fro;SGO;;mehrdeutig: auch lemma_7250;1;**fro** kunze jâ ist iuwer trût / under valken niht ein ar
SGO.tei.xml;SGO_1050400_0;fro;SGO;;mehrdeutig: auch lemma_7250;4;den sol der hagel slahen selten / **fro** künze dast ûf iuch gezelt / ir rüement fridebolten vil
SVP.tei.xml;SVP_1990_1;fro;SVP;;mehrdeutig: auch lemma_7250;199;do er uf gewunden wart / wie **fro** ze himel er do fuor / do er die guldinen snuor
TEA.tei.xml;TEA_117101700_8;fro;TEA;;mehrdeutig: auch lemma_7250;170;der tievel liebet sich also / bi swem er ist der ist des **fro** / daz er chintlichen tun sol
TUN.tei.xml;TUN_23600_1;fro;TUN;;mehrdeutig: auch lemma_7250;;ich vber den steg an allen schaden von gnaden des engels / do wz ich **fro** vnd sprach / lieber her ist es dein wil so sag mir wz selen wonen
TUN.tei.xml;TUN_30700_6;fro;TUN;;mehrdeutig: auch lemma_7250;;verr dort here scheinen der mich vor het geleittet do wart ich vß der mossen **fro** / vnd sprach / alle mein hoffen o alle mein trost von got o alle
VFA.tei.xml;VFA_56100590_7;fro;VFA;;mehrdeutig: auch lemma_7250;59;da duhte ein snekke harte gut / der den da vant der was **fro** / der ander der was ouch also
VHG.tei.xml;VHG_11104270_7;fro;VHG;;mehrdeutig: auch lemma_7250;427;die suzzen rede guote / die hort er gerne unt ist ir **fro** / und fuget ez gerne also
VTO.tei.xml;VTO_78100840_3;fro;VTO;;mehrdeutig: auch lemma_7250;84;ob si alle lebten so we / daz wir nimmer **fro** wrden me / wæren bremen und fliegen niht tot
WST.tei.xml;WST_92100950_5;fro;WST;;mehrdeutig: auch lemma_7250;95;so sint arm und die richen / iwer sælden und iwer eren **fro** / nu tet der kunich also
WUB.tei.xml;WUB_50100350_5;fro;WUB;;mehrdeutig: auch lemma_7250;35;daz der wolf wol genas / er gie her fur vil **fro** / zu dem gebourn sprach er do
WVE.tei.xml;WVE_430_5;fro;WVE;;mehrdeutig: auch lemma_7250;430;ez komit ouch also / von hoffenunge werdin si alle **fro** / du gewinnis nicht ire allir minne
WVH.tei.xml;WVH_502006000_3;frô;WVH;;mehrdeutig: auch lemma_7250;6;des ich gen dir sinne / ich bin sô **frô** wirt mir dîn hôchgeloptiu minne / diu kan fröide bern
WZB.tei.xml;WZB_64ra_25_4;vrow̆e;WZB;;kein Variantentyp unter lemma_7260 fuer die Rohform;;Und unser herre sprach czu Noch mit einer pflage wil ich ruren vnd Und dornach wirt er euch lasen vnd wirt euch ous treyben / Dorumbe sage allem volke das sie heischen vnd entlehen ein yclich man von seinem frvnde vnd ein ycliche **vrow̆e** von irr nachgebenrinne silbereine vas vnd guldeine / Aber vnser herre wirt seinem volke gnad geben vor den Und was gar ein groser man in der vor den knechten vnd vor allem volke
