file;xml_id;form;vers;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_corresp;neu_corresp;verdict_lemma;verdict_pos;confidence;begruendung;kontext
GWTK.tei.xml;GWTK_262111528901_4;roten;15289;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_80222;lemma_4954;ADJ;high;"Nhd. Ueberschrift, attributiv vor Bezugsnomen 'volke' ('mit einem roten volke'); next2 bestaetigt Farbe: 'die alle warend rott gevar'";neuer kampf mit einem **roten** volke .
GWTK.tei.xml;GWTK_262111529100_3;rott;15291;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Praedikativ mit gevar: 'die alle warend rott gevar' (rotgefaerbte Inselbewohner).;die alle warend **rott** gevar .
GWTK.tei.xml;GWTK_262111529800_4;rotten;15298;REVIEW;nein;;;;;;;lemma_4954;ADJ;medium;"Attributiv zu 'schar': 'zü der rotten schar' = zur roten Schar; die Episode beschreibt ein rotfarbenes Volk (15344 'gemain rotte farwe', 15363 'rotten diett'). Genitiv-Lesart 'Schar der Rotte' nicht ganz ausgeschlossen.";wir müssen zü der **rotten** schar ,
GWTK.tei.xml;GWTK_262111530300_1;rotten;15303;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;"attributiv (Gen. Pl.) vor Bezugsnomen 'lütte': 'der rotten lütte ist also vil'; Episode der roten Kreaturen (V.15344 'gemain rotte farwe', V.15354 'sieg über die roten')";der **rotten** lütte ist also vil
GWTK.tei.xml;GWTK_262111531000_4;rotten;15310;REVIEW;nein;;;;;;;lemma_4954;NOM;medium;"'von den rotten varn' in der Roten-Volk-Episode (V. 15289 Ueberschrift, 'alle rott gevar'): substantivierte Rote; Lesart 'Scharen' (4978) nicht voellig auszuschliessen";und vere von den **rotten** varn ! >
GWTK.tei.xml;GWTK_262221533000_6;rotten;15330;REVIEW;nein;;;;;;;lemma_4954;ADJ;medium;"Wohl attributiv (schwach, Dat.) zu 'schar': 'ze der rotten schar' = zur roten Schar (Episode der rotgefaerbten Bewohner, vgl. V. 15291 'rott gevar'); Genitiv-Lesart 'Schar der Rotte' (4978) nicht ausschliessbar.";ze der fruchtt und ze der **rotten** schar . >
GWTK.tei.xml;GWTK_263111534400_1;rotte;15344;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'farwe': 'gemain rotte farwe' = alle hatten dieselbe rote Farbe.;gemain **rotte** farwe .
GWTK.tei.xml;GWTK_263111534900_2;rotten;15349;REVIEW;nein;;;;;;;lemma_4954;NOM;medium;"wohl substantiviert: 'die ungetrüwen rotten' = die roten Kreaturen dieser Episode (parallel V.15354 'die roten', V.15344 'gemain rotte farwe'); Lesart 'die treulosen Rotten' (lemma_4978 NOM) nicht ganz ausgeschlossen, Klauselsyntax elliptisch";die ungetrüwen **rotten**
GWTK.tei.xml;GWTK_263111535401_3;roten;15354;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_80222;lemma_4954;NOM;high;Nhd. Ueberschrift 'sieg ueber die roten': Determinativ + roten ohne Bezugsnomen, substantiviert (das rote Volk der Episode);sieg über die **roten** .
GWTK.tei.xml;GWTK_263111535900_1;rotten;15359;REVIEW;nein;;;;;;;lemma_4954;NOM;medium;"Wohl substantivierter Gen. Pl.: 'schlüg ... der rotten achthundertt' = 800 der Roten (rotgefaerbte Bewohner, vgl. V. 15291); Lesart '800 der Rotte/Schar' (4978) grammatisch ebenfalls moeglich.";der **rotten** achthundertt .
GWTK.tei.xml;GWTK_263111536300_1;rotten;15363;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'diett': 'die rotten diett unraine' = das rote unreine Volk (Farbe in 15344 explizit eingeführt).;die **rotten** diett unraine
GWTK.tei.xml;GWTK_263211536900_2;jungen;15369;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert: Praeposition + Determinativ 'für den jungen er do sprang' ohne Bezugsnomen;für den **jungen** er do sprang ,
GWTK.tei.xml;GWTK_263211537300_1;rotten;15373;REVIEW;nein;;;;;;;lemma_4954;ADJ;low;"'der rotten faigen hoffartt' in der Roten-Volk-Episode: wohl attributiv zum substantivierten 'faigen' (Hoffart der roten Todgeweihten); Struktur echt ambig, auch Gen. zu rotte 'Schar' (4978) moeglich";der **rotten** faigen hoffartt .
GWTK.tei.xml;GWTK_263211537800_4;jungen;15378;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert, koordiniert ohne Bezugsnomen: 'die werden und dü jungen' (sprangen vom Schiff).;die werden und dü **jungen** .
GWTK.tei.xml;GWTK_263211537900_3;rotten;15379;REVIEW;nein;;;;;;;lemma_4954;NOM;medium;"Substantiviert: 'do dis die rotten sachen' = als die Roten (das rote Volk von 15344/15363) dies sahen; formal auch als 'die Rotten' (Scharen) lesbar, Referent derselbe.";do dis die **rotten** sachen ,
GWTK.tei.xml;GWTK_266211553900_3;rotte;15539;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Determinativ 'dü' + Passivsubjekt 'ward dü rotte ersechen' (herannahende Schar, von der Veste erspaeht);schier ward dü **rotte** ersechen ,
GWTK.tei.xml;GWTK_267211561200_3;rotten;15612;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'mund': 'rubin rotten mund' (rubinrot);iren süssen rubin **rotten** mund
GWTK.tei.xml;GWTK_274211601700_3;jungen;16017;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Praeposition + Determinativ ohne Bezugsnomen (Agens): 'wurden von den jungen mitt kreften abgeschwungen'.;wurden von den **jungen**
GWTK.tei.xml;GWTK_277121617100_3;rott;16171;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'judischhaitt': 'dü rott judischhaitt', mittelalterliche Sage von den roten Juden.;daz waz dü **rott** judischhaitt ,
GWTK.tei.xml;GWTK_278211625900_3;rott;16259;REVIEW;nein;;;;;;;lemma_4954;ADJ;medium;"wohl nachgestellt zu 'jude' (blutrot; 'manig starker jude' mask. Sg. + 'lag' Sg., Stockreim rott:tod); Lesart 'starker jude(n) rott' = Judenschar (lemma_4978 NOM) wegen V.16266 'der rotten diett' nicht sicher auszuschliessen";manig starker jude **rott**
GWTK.tei.xml;GWTK_279111626600_2;rotten;16266;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv (Gen.) vor Bezugsnomen 'diett': 'der rotten diett erschlagen' (das rote Volk, Episodenkontext);ward der **rotten** diett erschlagen .
GWTK.tei.xml;GWTK_288111678700_2;jungen;16787;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Determinativ + Adjektiv ohne Kopfnomen: 'die ritterlichen jungen gegen dem kïlle' (kein Bezugsnomen folgt).;die ritterlichen **jungen**
GWTK.tei.xml;GWTK_291111697200_2;rotten;16972;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'munde' ('von manigem rotten munde').;von manigem **rotten** munde ,
GWTK.tei.xml;GWTK_291121698000_2;rott;16980;REVIEW;nein;;;;;;;lemma_4978;NOM;medium;"'gebott allen lïchten rott(en)' = der ganzen glaenzenden Schar (Dativ, Endung im Reim gebott:rott gekappt); Pluralreferenz 'daz sy ze dienste beraitt weren'; Form unregelmaessig, Farb-Lesart aber kontextlos";allen lïchten **rott**
GWTK.tei.xml;GWTK_295211722700_3;jungen;17227;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;'von den starken jungen' ohne Bezugsnomen als Agens des Passivs ('ward ... geschwungen'): substantiviert;von den starken **jungen**
GWTK.tei.xml;GWTK_296211728900_1;jungen;17289;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'troynere': 'den jungen troynere ward da gelichtrett schwere' (den jungen Trojanern).;den **jungen** troynere
GWTK.tei.xml;GWTK_296211729100_2;rotten;17291;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'munde' ('von ainem rotten munde').;von ainem **rotten** munde ,
GWTK.tei.xml;GWTK_297211734400_2;rotten;17344;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"'aller kryschen rotten kunt' = allen griechischen Scharen bekannt (Dat./Gen. Pl. mit Adjektiv 'kryschen'); Farb-Lesart sinnlos";aller kryschen **rotten** kunt
GWTK.tei.xml;GWTK_299211745000_2;jungen;17450;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;'wart dem jungen beraitt' ohne Bezugsnomen: substantivierter Dativ;wart dem **jungen** beraitt .
GWTK.tei.xml;GWTK_302111761600_3;rotten;17616;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Praeposition + Possessiv: 'mitt siner werden rotten braitt' (mit seiner Schar in die Feste geritten); 'braitt' nachgestelltes Adjektiv.";mitt siner werden **rotten** braitt
GWTK.tei.xml;GWTK_304111772500_2;rotte;17725;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Kopfnomen mit Artikel + gantz: 'die gantze rotte ain ritter sach' = die ganze Schar erblickte einen Ritter.;die gantze **rotte** ain ritter sach ,
GWTK.tei.xml;GWTK_304211774900_2;rotten;17749;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Determinativ 'die' + Objekt mit Resumptivum: 'die rotten die müss ich gesechen' (heranziehende Scharen, V.17748 'so schonne her gezogtt');< die **rotten** die müss ich gesechen , >
GWTK.tei.xml;GWTK_306111784600_1;rotte;17846;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Attributiv zwischen Artikel und Bezugsnomen: 'daz rotte bluett';daz **rotte** blütt uff daz land
GWTK.tei.xml;GWTK_306211786900_2;jungen;17869;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'brüder': 'umb sines jungen brüder val'.;umb sines **jungen** brüder val .
GWTK.tei.xml;GWTK_307111790700_2;jungen;17907;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: 'sich des jungen under wand' (sich underwinden + Genitivobjekt), kein Bezugsnomen.;sich des **jungen** under wand .
GWTK.tei.xml;GWTK_309111800200_4;rotten;18002;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Possessiv 'sinne' + Objekt zu 'hett gebetten und gebotten': der Kaiser hatte seine Scharen gebeten und geboten;der kaisser hett sinne **rotten** .
GWTK.tei.xml;GWTK_309111800800_3;rotten;18008;REVIEW;nein;;;;;;;lemma_4978;NOM;medium;"Praeposition + Determinativ 'gegen den rotten' im Feldzugskontext (Kaisers Banner fuehren): feindliche Heerscharen; substantivierte 'Rote' nicht sicher auszuschliessen";laitten gegen den **rotten** dan . >
GWTK.tei.xml;GWTK_309221804900_5;rott;18049;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Praedikativ: 'das in dü ögen wurden rott' (Augen rot vom Klagen).;das in dü ögen wurden **rott**
GWTK.tei.xml;GWTK_310211808800_4;jungen;18088;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviertes Paar: 'den künnen und den jungen was an manhaitt nütt gelich', parallel zum substantivierten 'künnen', kein Bezugsnomen.;den künnen und den **jungen**
GWTK.tei.xml;GWTK_310211809800_2;jungen;18098;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'künges' ('umb des jungen künges val');umb des **jungen** künges val .
GWTK.tei.xml;GWTK_311211816700_3;jungen;18167;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'brueder' ('den jungen brueder');wer im den **jungen** brüder schlüg ,
GWTK.tei.xml;GWTK_314111830300_3;jungen;18303;REVIEW;nein;;;;;;;lemma_3157;ADJ;medium;"Wohl nachgestellt-attributiv mit Artikelwiederholung: 'baide ross die jungen do ze samen trungen' (beide junge Rosse draengten zusammen, 'trungen' intransitiv); Lesart 'die Jungen (Kaempfer) draengten die Rosse' nicht ganz ausschliessbar.";baide ross die **jungen**
GWTK.tei.xml;GWTK_316111841700_2;rotten;18417;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Präposition + Possessiv: 'zü siner rotten er do gewan sechs tussend siner dienstman', Truppenaufstellung.;zü siner **rotten** er do gewan
GWTK.tei.xml;GWTK_316121843400_2;rotte;18434;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Determinativ 'die' + Objekt von 'sichtig an ward' (der erste, der die Schar erblickte);der die **rotte** ie sichtig an
GWTK.tei.xml;GWTK_317111847600_3;rotte;18476;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Possessiv + Praeposition: 'vor siner rotte' (die Schar des Schotten);woltte vor siner **rotte**
GWTK.tei.xml;GWTK_321221874000_3;rott;18740;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;NOM;high;"Substantiviert nach Praeposition + starkem Adjektiv ohne Bezugsnomen: 'uss vil lïchtem rott ... sprach' (aus hellem Rot = rotem Mund, metonymisch; vgl. V. 142 mit 'munde').";uss vil lïchtem **rott**
GWTK.tei.xml;GWTK_325111895600_2;rotte;18956;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Possessiv + Adjektiv: 'siner werlichen rotte gebïtten began' = seiner wehrhaften Schar zu gebieten begann.;siner werlichen **rotte**
GWTK.tei.xml;GWTK_326221903400_3;jungen;19034;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert: 'clagen ie den jungen', Akkusativobjekt ohne Bezugsnomen (danach 'won sin ritterlicher tod');clagen ie den **jungen** ,
GWTK.tei.xml;GWTK_326221903700_1;rotte;19037;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Determinativ 'die rotte' als Subjekt von 'ward geschartt' (Schar wird geschart, Kampfring-Kontext);die **rotte** schier ward geschartt ,
GWTK.tei.xml;GWTK_328111911100_4;jungen;19111;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Praeposition + Determinativ ohne Bezugsnomen: 'der er von dem jungen in nötten ward betwungen'.;der er von dem **jungen**
GWTK.tei.xml;GWTK_329211919100_4;rott;19191;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'wenglin' mit Farbkontrast: 'blifar wurden ir wenglin rott' = ihre roten Wänglein wurden bleich.;blifar wurden ir wenglin **rott**
GWTK.tei.xml;GWTK_330221927300_2;rotten;19273;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Genitivattribut 'in gantzer rotten krefte' (mit der Kraft einer ganzen Schar uebst du Ritterschaft); Farb-Lesart ergibt keinen Sinn";in gantzer **rotten** krefte
GWTK.tei.xml;GWTK_336211959800_4;jungen;19598;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;'den frechen jungen' ohne Bezugsnomen als Objekt von 'brechte' (Folgevers): substantivierter Kopf;wie man den frechen **jungen**
GWTK.tei.xml;GWTK_341211989400_4;jungen;19894;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Praeposition + Determinativ ohne Bezugsnomen: 'do ward von dem jungen vil der wider schleg gesechen'.;do ward von dem **jungen**
GWTK.tei.xml;GWTK_343111998300_4;rotten;19983;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Schlachtkontext: 'er brach durch die rotten braitt' = er brach durch die breiten Schlachtreihen (nachgestelltes 'braitt' als Attribut), danach Feindtötungen.;er brach durch die **rotten** braitt .
GWTK.tei.xml;GWTK_343222000400_4;rott;20004;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;resultativ-praedikativ zu 'machen': 'daz du mine ougen rott sollt mitt fraisse machen', Reim tod:rott;daz du mine ougen **rott**
GWTK.tei.xml;GWTK_344112005300_3;rott;20053;REVIEW;nein;;;;;;;lemma_4954;NOM;medium;"'ward von lichtem rott': flektiertes 'lichtem' (Dat.) spricht fuer substantivisches Farbnomen 'daz rot' (Blutrot auf dem Gefilde); elliptische Konstruktion, praedikative Adjektiv-Lesart nicht ganz ausgeschlossen";ward von lïchtem **rott** ,
GWTK.tei.xml;GWTK_350212042000_3;rotten;20420;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv (schwach) zu 'mund' mit vorangestelltem Genitiv: 'clagtte der frowen rotten mund' (beklagte den roten Mund der Frau, Kontrast 'me denn den man').;clagtte der frowen **rotten** mund
GWTK.tei.xml;GWTK_351112046300_3;rotte;20463;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Epitheton vor Eigennamen: 'der hiess der rotte livian' = der Rote Livian.;der hiess der **rotte** livian ,
GWTK.tei.xml;GWTK_351212047100_1;rotte;20471;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;attributiv (schwach flektiert) vor Eigenname: 'der rotte grosse livian' als Subjekt von 'spotten began' (Personenbeschreibung);der **rotte** grosse livian
GWTK.tei.xml;GWTK_355212071600_5;rott;20716;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'mund' am Versende: 'siner frowen mund so rott' (Reim nott : rott);durch siner frowen mund so **rott**
GWTK.tei.xml;GWTK_358112086300_2;jungen;20863;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'jarren': 'siben von jungen jarren'.;siben von **jungen** jarren
GWTK.tei.xml;GWTK_364222124800_5;jungen;21248;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: 'ward sy do von dem jungen' (aufs Fohlen geschwungen), von-PP versfinal ohne Bezugsnomen.;ward sy do von dem **jungen** .
GWTK.tei.xml;GWTK_366112132800_4;rott;21328;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'mund' ('üwer frowen mund so rott'), Reim brott:rott;üwer frowen mund so **rott**
GWTK.tei.xml;GWTK_372112168300_1;junger;21683;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10831;lemma_3157;NOM;high;"'due junger sprach' mit fem. Determinativ ohne Bezugsnomen: substantivierter Komparativ (die juengere Schwester, Anrede 'drutt schwesterlin'); kein geistlicher Kontext fuer 3163";dü **junger** sprach : < drutt schwesterlin ,
GWTK.tei.xml;GWTK_372122169900_1;junger;21699;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10831;lemma_3157;NOM;high;"Substantivierter Komparativ fem.: 'dü junger sprach' (die Juengere, Gegenstueck 'dü elter' zwei Verse spaeter); kein geistlicher Kontext, daher nicht lemma_3163.";dü **junger** sprach : < min schwesterlin ,
GWTK.tei.xml;GWTK_374212183600_2;rotten;21836;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Akkusativobjekt von 'an raitt' (anreiten): 'er die rotten do an raitt' = er ritt die Scharen an; Reit-/Kampfkontext, kein Farbbezug.";er die **rotten** do an raitt ,
GWTK.tei.xml;GWTK_375122186900_1;rotten;21869;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Determinativ 'die' + Objekt von 'durch brach' (Scharen durchbrechen im Kampf; vgl. V.21871 'mitt siner rötten er kertte')";die **rotten** er dik durch brach .
GWTK.tei.xml;GWTK_379122211700_3;junger;22117;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10831;lemma_3157;ADJ;high;Attributiv in der Anrede vor Bezugsnomen 'man' ('junger man');üwer haill , **junger** man ,
GWTK.tei.xml;GWTK_380212219100_3;junger;22191;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10831;lemma_3157;ADJ;high;Attributiver Komparativ vor Bezugsnomen 'megetin': 'er nam daz junger megetin'.;er nam daz **junger** megetin
GWTK.tei.xml;GWTK_382212232500_4;jungen;22325;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantivierter Plural: 'die rainen und dü jungen ab ieren werken sprungen', parallel zum substantivierten 'rainen', kein Bezugsnomen.;die rainen und dü **jungen**
GWTK.tei.xml;GWTK_383112233500_1;rotten;22335;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Saiteninstrument-Sense von lemma_4978 (sense_7735, Konzept Instrumentalmusik): Aufzaehlung 'mitt rotten, gigen, harpffen klang', vgl. V.22332 'saitten spil';mitt **rotten** , gigen , harpffen klang
GWTK.tei.xml;GWTK_387212260200_3;jungen;22602;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;'vil der edlen jungen' als Subjekt von 'iltten' (Folgevers), kein Bezugsnomen: substantiviert;vil der edlen **jungen**
GWTK.tei.xml;GWTK_393222297700_1;jungen;22977;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Determinativ + Relativsatz ohne Bezugsnomen: 'die jungen die da lagend in wiegan' (die Kleinen in den Wiegen).;die **jungen** die da lagend
GWTK.tei.xml;GWTK_394212301900_2;rotte;23019;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;"Präposition + Adjektiv: 'mitt mechtiger rotte kan' = mit mächtiger Schar kam; Angriffskontext.";"mitt mechtiger **rotte** kan ;"
GWTK.tei.xml;GWTK_394212302100_5;junger;23021;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10831;lemma_3157;ADJ;high;"attributiv vor Bezugsnomen 'tode' ('din junger tode' = frueher Tod); kein Discipulus-Kontext";o we hector ! din **junger** tode
GWTK.tei.xml;GWTK_398112320800_1;jungen;23208;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;'den jungen von dem kaysser nan' ohne Bezugsnomen: substantiviert (auch Folgevers 'den jungen by dem harre gevie' substantivisch);den **jungen** von dem kaysser nan .
GWTK.tei.xml;GWTK_398112320900_1;jungen;23209;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Determinativ ohne Bezugsnomen, Akkusativobjekt: 'den jungen by dem harre gevie' (vgl. Vorvers 'den jungen von dem kaysser nan').;den **jungen** by dem harre gevie
GWTK.tei.xml;GWTK_399112327800_5;rotten;23278;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Präposition + Possessiv: 'kerren hin mitt üwern rotten' = zieht ab mit euren Scharen (Rede an Boten).;< kerren hin mitt üwern **rotten**
GWTK.tei.xml;GWTK_400212335800_4;rott;23358;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'munde' ('ir wolgestalter munde so rott'), Reim tod:rott;ir wolgestalter munde so **rott**
GWTK.tei.xml;GWTK_402212347400_4;rott;23474;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_75564;lemma_4978;NOM;high;"Determinativ + schwaches Adjektiv: 'die rainen rott ersach' als Objekt; Gaesteschar (Folgevers 'waz froemder geste daz mugen sin'), apokopierte Form fuer rotte";do sy die rainen **rott** ersach :
GWTK.tei.xml;GWTK_402212348200_1;rotte;23482;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;"Genitivobjekt zu 'innen werden': 'der rotte ward er innen' (er bemerkte die Schar; Kontext Boten/Zinnen).";der **rotte** ward er innen .
GWTK.tei.xml;GWTK_403122351300_4;rotten;23513;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Kopfnomen: 'von den edlen rotten zartt ir antwurtt gegeben ward' = von der edlen zarten (Damen-)Schar wurde Antwort gegeben; vgl. Kollokation 'zartten wiplichen rotten' (9174). Determinativ + Adjektiv, kein anderes Bezugsnomen.";da von den edlen **rotten** zartt
GWTK.tei.xml;GWTK_404112355800_5;rott;23558;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'mund' ('miner tochter mund so rott'), Reim nott:rott;daz miner tochter mund so **rott**
GWTK.tei.xml;GWTK_405212365100_4;rott;23651;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'muende' am Versende: 'disse muende rott' (Reim rott : nott);daz ich disse münde **rott**
GWTK.tei.xml;GWTK_407112374000_10;rott;23740;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Farbadjektiv-Reihe praedikativ: 'wiss, gel, grüne, schwartz, brun, rott waz der herren wappen klaid'.;wiss , gel , grüne , schwartz , brun , **rott**
