file;xml_id;form;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_ana;neu_ana;alt_corresp;neu_corresp;verdict;confidence;begruendung;hinweis;kontext
PUC.tei.xml;PUC_801582200_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb zu gemacht, Subjekt heinricus folgt;;rudolfus , von gottes genaden romischer kunck vnd altzeyt merer , gemenigklichen allen getrewen des heyligen romischen reychs , dy do sehen dysen gegenwurtigen brieue , sein genade vnd alles gutt . ewer erkentnuss der gemeynschaft sey zu wyssen , das wyr dy schickung vnd das gelubde von dem ertrich vnd von dem furstenthum wratyßlauiensi vnd der schlesyen , dy von vns vnd dem reich zu lehen gen , welche schickung erkant wirt , das dy gemacht hab heinricus , etwann hertzog wratyßlauiensis , vnser furste , mit dem durchleuchtigsten wentzeßlao , kunig zue behemen , vnßerm lieben sun vnd fursten , als mit namen der selbig kunig zue behemen in dem ertriche vnd furstenthum wratißlauiensi vnd schlesyen , geschech das , das hertzog heynrich vor sturbe , so solt er im nachuolgen in dem furstenthumen . das haben wir stet vnd feste vnd bestetigen das von der volkumenheyt des kunglichen gewaltes vnd geben dye vnnser brief , gesterckt mit vnnßern insygelt tzu eynem getzeucknuss . darvber . geben zue ertfurt vii kalendas octobris , indiction iii nach cristi gepurt xii c vnd xc jar , aber vnnßers reichs in dem sybenden iare . zu der selben tzeyt leßko , hertzog zue crackaw gab etwan ein ledige freyheyt gryssine , seinem weyb , das sy mocht versetzenn das hertzogthum zue crackaw nach dem todt des mannes , wem sy wolt . welche cryssina nach dem tode ires mannes dy hertzogthum , beyde das zu crackaw vnd auch sandomyrie versetzet wentzeßlao , dem fursten zu behemen , als irm enigklein , durch welchs dings wegen dye banerhern cracouie vnd sardomyrie santen erwirdig potenn vmb den wentzeßlao , fursten zu behemen , vnd forderten inn den tzu eynem hertzogen . aber wentzeßlaus was gehindert in anndern herten gescheften vnd sante den hern thobyam , byschoue zu prag , gein polen , welcher do besas dye selbigen hertzogthum . das auch dy kunge zue behemenn gehabt haben von alter her das recht vnd dy stym zu erwelen einen romischen kunck , das die hernach geschryben hantuest clerlichen offenbaret :
PUC.tei.xml;PUC_841621280_10;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;gethan hab: Hilfsverb mit Partizip, daz-Satz;;anno domini xii c vnd xcvii jar wentzeßlaus am dem alder xxxi jare am pfingstag iii none juny mit seynem weyb gutha wart gekront erwirdigklich in der kirchen tzu brag durch den gebhardum , ertzpyschoue tzu meintz , in eynem kung zu behemen . vnd bey der cronung sein gewest vil fursten mit vnmaßlichen heyligkeyten vnd volck mangerley landes . auch yst worden ein grosser scheyn der apparat der edlen , als sich zymet der kuniglichen wirdigkeyt . aber nach dreyen tagen do ward kunigin gutha kranck vnd starb xiiii kalendary iuly vnd yst begraben zu brag in dy capellen sand merteins vnd darnach ward sy getragen in dy cappellen symonis vnd jude in den newen kor zu braga . aus welcher gepare wentzeßlaus ein sun genant auch wentzeßlaus , der darnach gekronet ward tzu eynem kung von vnngern , der gepare auch drey tochter , als mit namen annam , dy do geelicht wart heinrichen , hertzogen von kerenten vnd grauen von tyrot , elyzabeth , gegeben zu eym weybe johanni von lutzemburg , kung zu behemen , margaretham , dy do gegeben ward boleßlao , hertzogen wratyßlauie . anno domini xii c vnd xcviii jar albertus , der romisch kunig , celebriert ein erwirdigen houe zu nuremberg , do gegenwurtig waren dy erweler des reychs vnd ander furstenn , wo er als gar frewentlich handelt wentzeßlaum , den kunig von behemen , vnd ward liebp gehabt fur dy anndern von im , wann zu eyner grosseren ere des romischen kunges , do diente der gesprochen kunck von behemen in der kunglichen kron dem romischen kung in dem schenck ampte , wie wol er des nicht schuldig was von recht , wenn der kunck von behemen ward nicht gesehen in kunglichen eren nach gleycherweyse als ein kurfurste , das er in den erwirdigen houe der romischen kunig vnd keyseren sullet dynen in dem ampt des schencken , das aber solche thet des dinstes sullen nicht zugeaygnet werden den kungen von behemen , wann das der kunck von behemen nicht thet auß zugehorung , sunder auß liebe seines swagers , als denn clerlich offenbart dy inhaltung dyses briefs : albertus von gottes genaden romischer kung , alletzeyt merer , gemenigklich allen getrewen des heyligen romischen reychs , dy dyse gegenwurtig brieue ansehen , sein genade vnd alles gutt . also tzymet es vns tzu gebrauchen der beraytten dinste der fursten vnd vnnser frewnde , vnd ob etwas der ere oder des dinstes an zugehorung durch sy vns wirt beweyset von beraytter billichkeyt , das soll inn nicht zugeschatzet werden tzu eyner zugehorung oder iren erben oder nachkumen in irn rechten . hiervmb las wir ewch wissen vnd betzeugen das mit inhaltung dyser gegenwurtigen brieue , das wie wol die durchleuchtigen kunige zu behemen , wenn sy durch dy romischen kung oder keyser geschycht sy zu kumen auf ir erwirdig houe , so denn dy vorgesprochen der kung oder keyser tragen ir kungliche kron , so mugen sy geprauchen ire kunglichen kron , wenn sy gegenwurtig sein mit den selben , ydoch so solten dy selben kung von behemen nicht dynen dem vorgesprochen kunig oder keyser in dem schenckenampt in der kunglichen kron . das aber der großmechtig wentzeßlaus , kunck zu behemen , furste vnd lieb pruder , vns zu nuremberg in vnnßerm erbern houe des nechsten suntag nach sant mertein , do wir sassenn gekronet in der kron zu vnnßerm betten gedyent hat in dem schenckenampt , sprech wir , das er das nicht gethan hab von recht , sunder aus lawter lieb wegen , dy er zu vnnser person gehabt hat . vnd tzu dynen in dem selbigen ampt vnter der kuniglichen kron vns oder vnnßern nachkumen romischen kungen oder keyseren , betzeugenn wir den vorgenanten kunck vnd all sein nachkumen kunck zu behemen , vnd wollen , das das furpass nicht gehalten werde , noch das in etwas rechtz daruon komen solle . vnd tzu einem getzeucknuss des dinges vnd tzu eyner sicherheyt des vorgenanten kunges zu behemen vnd erben vnd seinen nachkumen haben wir lassen vestigen dysen gegenwurtigen brieue mit vnnßerm kuniglichen sygill . volbracht vnd geben nach cristi gepurtt xii c vnd xcviii jar , xv kalendas decembris indiccion viii , vnnsers reichs in dem ersten jare etc . auch in dem romischen houe zw nuremberg dy handelung des kauffens vnd verkaufens der stat pyrn vnd ir tzugehorung auch seiner zuschatzunge dem reych behemen bewert durch sein hantuesten , dy hernach volget in eyner solchen weyse etc . wir , albrecht , vn gottes genaden romischer kunig vnd allzeyt merer tzu tzu wyssen gemenigklichen mit innhaltunge dyser brieue , das wir dye verkauffung der stat des bystums mysnensis genant pyrn mit dem slos vnd ir tzugehorungen , gelegen in dem lande zu meichsen bey den gemercken des behemlandes , die do geschehen yst durch den byschoue vnd capytel zu meichsen dem wentzeßlao , kung zu behemen , hertzogen zu crackaw vnd sandomyrie vnd margrauen zue merhern , fursten vnd vnnßerm lieben pruder , vnd seinen erben , als denn voller gehalten wirt in den brieuen , dy darnach vermyschet sein vnd gesterckt sein mit sygillen der genanten - des byschofs vnd des capitels , vnd das stet vnd veste tzu haben . so verleyhen wir im guttigklich vnnßer gunst vnd schicken vnd setzen , das dy genant stat , dye wir durch pete des gesprochen kunges eynigen dem reich mit der schickung vnd wollen , das sy also geaynet sein , das sy furpas ewigklich sol gehoren tzu dem reych . inn welches dinges getzeuchtnuss , so haben wir heyssen weren dyse gegenwurtig briefe vnd vestigen mit dem sygill vnnß mayestet . geben tzu nuremberg noch cristi gepurt xii c vnd xcviii iar x kalendas decembris xii indiccion , vnßs reychs in dem ersten jare etc . anno domini xii c vnd xcix jar
PZM.tei.xml;PZM_1_6;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;"Hilfsverb, Partizip geseit folgt; Substantiv erst danach";;mensche , sich wi ich dir habe
PZM.tei.xml;PZM_7_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ habe si lieb, si Objekt;;habe si lieb , si ist so gut ,
ROA.tei.xml;ROA_704_2;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Wunsch-Konjunktiv danc habe, Objekt danc;;< danc habe , > sprach dô wolfhart , < sô wil ich ûf die wal . >
ROL.tei.xml;ROL_1425_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ mit Objekt nehein ungemach;;< habe ne hein ungemach .
RPF.tei.xml;RPF_93100480_3;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Konjunktiv: niemen tugende hab so vil;;daz niemen tugende hab so vil ,
RPF.tei.xml;RPF_93100490_2;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv als er habe, Hilfsverb zu geleit;;als er habe an sich geleit ,
RUB.tei.xml;RUB_190000600_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gesungen, Subjekt ich;;habe gesungen in den jâren mîn ,
SA.tei.xml;SA_102040_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab ich ein paradis: Subjekt und Akkusativobjekt;;sô hab ich ein paradîs
SAX.tei.xml;SAX_849200_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Distributiver Konjunktiv: so hab cassander carey;;so hab cassander carey ,
SDT.tei.xml;SDT_605030_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konditionale Inversion, Hilfsverb mit Partizip gesûmet;;habe ich gesûmet mich ze spâte ,
SHG.tei.xml;SHG_115100120_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip vergolten, Subjekt got;;daz im got deste baz habe
SHG.tei.xml;SHG_115100520_6;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip gigert, Subjekt lip;;baz , denne der lip ê habe gigert .
SHG.tei.xml;SHG_115101040_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb Konjunktiv mit Partizip gedienet;;swie vil er got gedienet habe ,
SKA.tei.xml;SKA_760_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4169;lexicon.xml#lemma_2598_sense_4169;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Subjekt ez, Konjunktiv mit Objekt die widerkere;;ez hab die widerkere
SKT.tei.xml;SKT_204090_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;swer habe + Objekt staeten muot: Konjunktiv;;swer habe ûf minne stæten muot :
SKT.tei.xml;SKT_304020_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;habe ich guote zuoversiht: Subjekt und Objekt;;doch habe ich guote zuoversiht
SNR.tei.xml;SNR_34_8;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv, Subjekt ieman, Objekt ungemach;;< ichn wil niht , daz hie ieman habe
SOG.tei.xml;SOG_124100430_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip getan, Subjekt er;;denne er da vor getan habe .
SP.tei.xml;SP_102150_2;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4171;lexicon.xml#lemma_2598_sense_4171;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ mit Akkusativobjekt den huot;;vür schande habe den huot :
SPI.tei.xml;SPI_131100810_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip getan, Subjekt swer;;swer wider got habe getan ,
SSP.tei.xml;SSP_72_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gesehen, Subjekt ich;;als ich mit warheit habe gesehen .
SSP.tei.xml;SSP_74_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ habe dir wider mit Objekt alle din gut;;und habe dir wider alle din gut ,
SST.tei.xml;SST_201080_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Inversion habe ich, Hilfsverb zu ergeben;;habe ich muot , guot , lîb und leben
SST.tei.xml;SST_202080_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip ergeben, Subjekt ich;;habe ich muot , guot , lîb und leben
SST.tei.xml;SST_203080_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip ergeben;;habe ich muot , guot , lîb und leben
SST.tei.xml;SST_204080_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip ergeben, Subjekt ich;;habe ich muot , guot , lîb und leben
SST.tei.xml;SST_205080_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip ergeben, Subjekt ich;;habe ich muot , guot , lîb und leben
STA.tei.xml;STA_100400400_2;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4169;lexicon.xml#lemma_2598_sense_4169;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ: habe dîn gemach, Anrede tohter;;tohter , habe dîn gemach ,
STA.tei.xml;STA_100400700_6;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4169;lexicon.xml#lemma_2598_sense_4169;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ: habe dîn gemach, gemach ist Objekt;;"dô wir flâhten ; dâ von habe dîn gemach . >"
TAN.tei.xml;TAN_550_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv, Subjekt er, Objekt guot gebaere;;er habe guot gebaere ,
TAU.tei.xml;TAU_113100490_8;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Vollverb Konjunktiv: daz er habe (was er besitzt);;und welle im mit teilen , daz er habe ,
TKA.tei.xml;TKA_950041520_4;habe;MOVE;ja;NOM VRB VEX;NOM;lexicon.xml#lemma_2598;lexicon.xml#lemma_2593;lexicon.xml#lemma_2598_sense_4171;;variants.xml#type_8730;variants.xml#type_8699;NOM;high;Praeposition von, Artikel einer, Adjektiv bosen davor;;von einer gar bosen habe ,
TKR.tei.xml;TKR_1510111370_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Vollverb: ich hab en sairch (Akkusativobjekt);;ich hab en sairch wyt vnd lang
TKR.tei.xml;TKR_1750180120_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Konjunktiv ez hab ein ieglicher vir vol, ez Objekt;;ez hab en iklichir vir vol ,
TKR.tei.xml;TKR_1890220410_6;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;daz-Satz-Konjunktiv, Hilfsverb mit Partizip geret;;er vind do , daz ich habe geret
TKR.tei.xml;TKR_1950230840_0;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gehabt, Subjekt ich;;hab ich gehabt czu diszir tad !
TKR.tei.xml;TKR_2210300640_0;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ: hab (ge)nuk an dem dînen;;hab nuk an dem din ! >
TKR.tei.xml;TKR_2550380360_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ habe daz nit vor getichte mit Objekt daz;;doch habe daz nit vor getichte ,
TKR.tei.xml;TKR_2930450620_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;ich habe gebotin: Hilfsverb mit Partizip;;ich habe gebotin den fuz gengirn ,
TKR.tei.xml;TKR_2970470290_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4171;lexicon.xml#lemma_2598_sense_4171;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;ich habe grosz gesigir: Subjekt und Objekt;;ich habe grosz gesigir der behem dar vndir ! >
TKR.tei.xml;TKR_3170520540_6;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Vollverb: ich habe mine iar;;vriz mich nit , sint ich habe mine iar !
TKR.tei.xml;TKR_3910670460_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ daz hab mir nit vor ubil;;daz hab mer nit vor ubil auch !
TKR.tei.xml;TKR_3910670520_2;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab wir: 1. Plural mit Objekt dy cron;;i doch hab wir dy cron
TKR.tei.xml;TKR_3970680690_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Vollverb: den hab ich nit vor frum;;den hab ich nit vor frum .
TKR.tei.xml;TKR_4910810200_2;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4169;lexicon.xml#lemma_2598_sense_4169;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;daz er habe: Konjunktiv mit Akkusativobjekt houbt;;daz er habe ein gesundes houbt . >
TRM.tei.xml;TRM_45_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv, Subjekt er, Hilfsverb zu vernomen;;wenne er die maere habe vernomen ,
UDG.tei.xml;UDG_116100420_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;indirekte Rede, Hilfsverb zu getan, Subjekt got;;"uns habe got ubel getan ;"
VAT.tei.xml;VAT_17100160_0;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ im Gebet: hab mich in diner pflege;;hab mich , herre , in diner pflege
VAT.tei.xml;VAT_17100200_0;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ: hab mich, herre, in diner hende;;hab mich , herre , in diner hende !
VAT.tei.xml;VAT_17101070_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4169;lexicon.xml#lemma_2598_sense_4169;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ der Anrufung: habe gnade min;;got herre , habe gnade min
VAT.tei.xml;VAT_17101160_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip getan, Subjekt si;;swaz si mir habe unze her getan ,
VCW.tei.xml;VCW_580160_6;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip geschaffen, Subjekt got;;die daz sprechen , daz bose hab in got geschaffen .
VEG.tei.xml;VEG_162008_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Negierter Konjunktiv: ern habe die namen;;ern habe die namen alle dri .
