datei,sigle,inhaltstyp,quelle,bytes,zeilen,codierte_zeilen,codebreiten,encoding_gelesen,sha256,dubletten_im_archiv,arbeitskopie_im_repo
erledigt/konig-vom-odenwald/kvo.txt,KVO,volltext,ERLEDIGT/König vom Odenwald/KVO.txt,92601,1871,1871,19,utf-8-sig,737b254cfe36cfa44787e611a74d037ad31df572a8948095c48df8104c246503,,
erledigt/luu.txt,LUU,volltext,ERLEDIGT/LUU.txt,127517,1563,1562,19,utf-8-sig,0952488d24e9301014f7093b192ddac7c87f49cd2bae67543376d76ef7b1d28b,,
erledigt/mhm.txt,MHM,volltext,ERLEDIGT/MHM.txt,7186,133,132,19,cp1252,d8802faebfa479b78df1c845aafc3bd21dcd2f09f4dcccfc81a9c4261abba711,,
erledigt/mr1.txt,MR1,volltext,ERLEDIGT/MR1.txt,492984,9552,9552,19,utf-8-sig,110cd4f7c83b556a43e4a9cbb98ced81718b2f3549a4a459b2686ebc6435a002,,
erledigt/mr2.txt,MR2,volltext,ERLEDIGT/MR2.txt,475707,9076,9076,19,utf-8-sig,f828bdce6e693612049003e05af770df00bc7c274b9e4e6a55c4d5e88ea3c9ca,,
erledigt/msp.txt,MSP,volltext,ERLEDIGT/MSP.txt,33753,403,403,19,utf-8-sig,682291c70d7ec2c05f46b3899a99af1746640b0359a7bd3955f353b5a43eccfc,,
erledigt/nar.txt,NAR,volltext,ERLEDIGT/NAR.txt,405679,7273,7273,19,utf-8-sig,ceaaca6b74c65bbbfe4fb59fec46cf825c8d94032df085783b0593681511df5e,,
erledigt/neidhart-c/neic.txt,NEIC,volltext,ERLEDIGT/Neidhart-c/NEIC.txt,519235,10981,10981,13,utf-8-sig,7b3a0e28be97bbeb8217ac90224a788f8330dfc18a3661ad269edccde0158ca5,,
erledigt/neidhart-c/neic_exportiert.txt,NEIC,volltext,ERLEDIGT/Neidhart-c/NEIC_exportiert.txt,508046,10981,10981,13,utf-8-sig,89f06d7ab40d178b81b803b58b5a64d0ecdb3a6e25566d8dddd5202a05e2cf7b,,
erledigt/neidhart-c/neic_quelle-cod.txt,NEIC,volltext,ERLEDIGT/Neidhart-c/NEIC_Quelle-cod.txt,519666,10982,10982,13,utf-8-sig,9ab807f0767d9ecb1730e694d576e29307a26267bb641e17c9c1465e6f9b066a,,
erledigt/neidhart-c/neic_quelle-cod_1010.txt,NEIC,volltext,ERLEDIGT/Neidhart-c/NEIC_Quelle-cod_1010.txt,519784,10999,10999,13,utf-8-sig,e1887674829f34b2e6af6f59adb86a80cf623b15cfbfa02834e60873dc6aa90f,,
erledigt/nst.txt,NST,volltext,ERLEDIGT/NST.txt,4093,49,49,19,utf-8-sig,ee9b5ddad8c73ffae15889658411311710aaf9aae22da983d0f192122d7d6756,,
erledigt/puc_korr_12_3_2013.txt,PUC,volltext,ERLEDIGT/PUC_korr_12_3_2013.txt,615521,7987,7987,19,utf-8-sig,efa46d0ff4d36eaed1e9ddabdfe80395fe7ca0d1e27c6e156bcf9eb5feb21389,,
erledigt/reg.txt,REG,volltext,ERLEDIGT/REG.txt,1178,14,14,19,utf-8-sig,717ddf569c2b550ec336dc0b3573966de76eb09f043b614ecb52e6e3a48f8557,,
erledigt/rumelant-von-sachsen/rls.txt,RLS,volltext,ERLEDIGT/Rumelant von Sachsen/RLS.txt,105785,1844,1844,19,utf-8-sig,c0489e27daf08de5c885919f9cd47dbd7c5680b069734a4c8bbed67ff4c90a83,,
erledigt/rvbr.txt,RVBR,volltext,ERLEDIGT/RVBR.txt,1357233,27624,27624,19,utf-8-sig,3fa0bf0c88085e7eb86dfbb067244563f7e7a34f2439a7e259e42dcb7e994ef2,,
erledigt/sbf.txt,SBF,volltext,ERLEDIGT/SBF.txt,2598,46,46,19,utf-8-sig,c573d34963cc31ceea6088467b65076a32fc8c5f8d7f506641b1c3807925bbfe,,
erledigt/schweizerminnesaengercod/sa.txt,SA,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SA.txt,4921,98,98,19,utf-8-sig,ff4776be3046f9ac35eaedbc5720e5450405325b42b0d49df20c0facaf53cb5d,,
erledigt/schweizerminnesaengercod/sdg.txt,SDG,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SDG.txt,26876,541,541,19,utf-8-sig,4356ec4a3295d579b4364ea554d0a066774f181cebe0f2caada07e1d4a7f47a3,,
erledigt/schweizerminnesaengercod/sdt.txt,SDT,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SDT.txt,9080,174,174,19,utf-8-sig,62dc5bd3f2767f79330d4b7d722424670d6cfa9231487fdf24ee6c5d2d8def47,,
erledigt/schweizerminnesaengercod/ses.txt,SES,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SES.txt,12823,253,253,19,utf-8-sig,576e9cefcab4dc986d61ff15f9a264ecc19e14e12d66348b051a9ecbc68b136b,,
erledigt/schweizerminnesaengercod/sg.txt,SG,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SG.txt,3238,43,43,19,utf-8-sig,d507aa7cf45aba1bcec0cc548a679631c097e764d052c2b11c563ee3b711a9af,,
erledigt/schweizerminnesaengercod/sgo.txt,SGO,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SGO.txt,16495,342,342,13,utf-8-sig,879092e4a8c2c05227b53888f71d41eeca5102e3ab0249acd69a28cf69d89797,,
erledigt/schweizerminnesaengercod/shf.txt,SHF,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SHF.txt,6874,137,137,19,utf-8-sig,dc4b0bbd21d048f1d0f956010c0052c2dc6cb357c2feaccdb81baf299c20abab,,
erledigt/schweizerminnesaengercod/shr.txt,SHR,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SHR.txt,2470,50,50,19,utf-8-sig,8fed8009dd3c320cdda21384f97093d8418cacad64c0e959222a60d0e46d2cb6,,
erledigt/schweizerminnesaengercod/shs.txt,SHS,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SHS.txt,17078,322,322,19,utf-8-sig,58dc373339564219cc5f65faa9955c79a06653550d3770f7d641ec368abc0297,,
erledigt/schweizerminnesaengercod/sht.txt,SHT,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SHT.txt,3072,59,59,19,utf-8-sig,f84a8f3f25e654231f193a4994294b26b3694b80f556859a799b86ae7874a5a4,,
erledigt/schweizerminnesaengercod/sjh.txt,SJH,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SJH.txt,120771,2242,2242,19,utf-8-sig,7a4ad74b94b82407315212b6a74ed046b3118e574926f78f4100d0ebc93f808e,,
erledigt/schweizerminnesaengercod/sjr.txt,SJR,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SJR.txt,14872,222,222,19,utf-8-sig,89d88c606cb2116c1a1046a1a268fb2eb1fa8963d5a6607ff89d7f1b5d754e19,,
erledigt/schweizerminnesaengercod/sjw.txt,SJW,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SJW.txt,12780,236,236,19,utf-8-sig,9cb8090c756cbae55bdf2a8784946ce1091cd2f6f7a01ae9e88d18e95335c626,,
erledigt/schweizerminnesaengercod/skl.txt,SKL,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SKL.txt,58111,1175,1175,19,utf-8-sig,52972746e54132e16f37db3661449c2146768b2d60b5de752816ad8707732da3,,
erledigt/schweizerminnesaengercod/sko.txt,SKO,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SKO.txt,5269,109,109,19,utf-8-sig,194d17e11c64f84c12452fccab224ca84d7a4caae3cfe6b011dfbeba278b24a7,,
erledigt/schweizerminnesaengercod/skt.txt,SKT,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SKT.txt,13041,253,253,19,utf-8-sig,2567b1811eda9966be55fbeb771249166afe4fc662481789b827f8eb6f025e2e,,
erledigt/schweizerminnesaengercod/smt.txt,SMT,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SMT.txt,24867,411,411,19,utf-8-sig,ecc9b71da3c1c9f6b7e38323bfe2e077a16d5afa20d1d32a317b52d464b9a6b2,,
erledigt/schweizerminnesaengercod/sot.txt,SOT,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SOT.txt,13763,263,263,19,utf-8-sig,8e02a45600c7233a337e42fff7cc2e6e782202b6620bcdf395d183a075d76901,,
erledigt/schweizerminnesaengercod/sp.txt,SP,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SP.txt,2393,52,52,19,utf-8-sig,efdc210fc98510c50dc1491f22393e4968e9afd240d060262bec9db446c57f32,,
erledigt/schweizerminnesaengercod/sst.txt,SST,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SST.txt,5046,106,106,19,utf-8-sig,1f6373f7d2d2ec29a496a8a6d25df24404782b0a2dd0715ef1464fc51002faeb,,
erledigt/schweizerminnesaengercod/st.txt,ST,volltext,ERLEDIGT/SchweizerMinnesaengerCod/ST.txt,8572,141,141,19,utf-8-sig,f5885ed9663e8a6c44daf24564da2e0c2b953d41a7035e4f44962078a473a736,,
erledigt/schweizerminnesaengercod/ste.txt,STE,volltext,ERLEDIGT/SchweizerMinnesaengerCod/STE.txt,25995,508,508,19,utf-8-sig,9e71e4f9d9bfb41614a94941c26aa4d7c48eb132123766849dc13b1e90a577e4,,
erledigt/schweizerminnesaengercod/sub.txt,SUB,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SUB.txt,13947,253,253,19,utf-8-sig,856faf0ccd70515f823989dea47ddb543c75f4fd923b7442bde5c62a2858dd37,,
erledigt/schweizerminnesaengercod/sus.txt,SUS,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SUS.txt,74716,1224,1224,19,utf-8-sig,0e5fe1eb599298403a142f1eb487b0c7ff8af33a53f971967603c4e7f6e3e160,,
erledigt/schweizerminnesaengercod/svw.txt,SVW,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SVW.txt,8896,142,142,19,utf-8-sig,648d5aaaae309c99bed2d5073f18f8b456baf85a75ab75543bb49aa0e0639885,,
erledigt/schweizerminnesaengercod/swh.txt,SWH,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SWH.txt,8509,155,155,19,utf-8-sig,69cf826bef5813b143bf67ddfa5936a49ed06eeabecf52eff5c53f5dcade2659,,
erledigt/schweizerminnesaengercod/swi.txt,SWI,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SWI.txt,18366,352,352,19,utf-8-sig,9b48992e793d1250e991531c32f063ada102bb0c0afb5d6f300a53cd222634c5,,
erledigt/schweizerminnesaengercod/swk.txt,SWK,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SWK.txt,12706,239,239,19,utf-8-sig,2d6e2b8c200b180d9b7e62ef808b827df49e16ef07d9efe61d6185ce4746f477,,
erledigt/schweizerminnesaengercod/swt.txt,SWT,volltext,ERLEDIGT/SchweizerMinnesaengerCod/SWT.txt,8126,159,159,19,utf-8-sig,d2a46edab1fa43fffde513196386737c281f54841287959b1ffe800801366cb9,,
erledigt/tann.txt,,,ERLEDIGT/TANN.txt,22796,774,774,19,utf-8-sig,acb601a4c9dd3aefc7b20d696e5d64036497d99abf98d24bbcd00d10d03699c7,,
erledigt/tannhauser/rohtext_fertig/tannh_i.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_I.txt,6592,123,123,19,cp1252,ed088a82aa985be9addda4e6505073850ec9eb939d64c19ab052fa71cef07d58,,
erledigt/tannhauser/rohtext_fertig/tannh_ii.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_II.txt,5193,104,104,19,cp1252,f5a85286ef54c300c93c629d0c70cf91c908358ebac75fa5538623c3157bb1b2,,
erledigt/tannhauser/rohtext_fertig/tannh_iii.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_III.txt,6488,129,129,19,cp1252,52fe7b1633e7592433f38d31313200e4c77bf90be26ebb1616ef5bcb9724a241,,
erledigt/tannhauser/rohtext_fertig/tannh_iv.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_IV.txt,8165,172,172,19,cp1252,63ebe40a3d91623979952056c2bc160657373de2d6cbdd38035fb214325055a6,,
erledigt/tannhauser/rohtext_fertig/tannh_ix.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_IX.txt,2786,57,57,19,cp1252,657c8945e461e34230732f766c0f1ec40305f8c507eeb3714b72a603f1a787c7,,
erledigt/tannhauser/rohtext_fertig/tannh_v.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_V.txt,7444,141,141,19,cp1252,40a2fe448768e7952753b123c2da2d8e33d44f8514206adb3eaffed70c026111,,
erledigt/tannhauser/rohtext_fertig/tannh_vi.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_VI.txt,7311,150,150,19,cp1252,1fde148cad769e2354420a90154b5b2934498b7ce1e8195157e9c3dc5df42df8,,
erledigt/tannhauser/rohtext_fertig/tannh_vii.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_VII.txt,2025,42,42,19,cp1252,a5aaad09ada0202500b0be2a52520c36d344bbe385c0cd32dc9636ce674771e7,,
erledigt/tannhauser/rohtext_fertig/tannh_viii.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_VIII.txt,1385,30,30,19,cp1252,993cf73427c5119da7f8ab0869591256e3531f2d3bf6db33accdce503666fc78,,
erledigt/tannhauser/rohtext_fertig/tannh_x.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_X.txt,2214,44,44,19,cp1252,843d92a6f1423e5512c0aff01e6285fe8656032677b0551c94942073fc512d2c,,
erledigt/tannhauser/rohtext_fertig/tannh_xi.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_XI.txt,3199,60,60,19,cp1252,c76d4b26f81d49762e5f07a95455fc5287ffb279bb10ed5fb85a36f87d0a695c,,
erledigt/tannhauser/rohtext_fertig/tannh_xii.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_XII.txt,3671,50,50,19,cp1252,ca5954af83723566edbd312ecdf5a34afae5901c180bc7f9647062ed27b4203e,,
erledigt/tannhauser/rohtext_fertig/tannh_xiii.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_XIII.txt,4400,80,80,19,cp1252,e5cc9de10d0fa7f789eb54d4af2de742cca2ed39906277893f72c67557ec186b,,
erledigt/tannhauser/rohtext_fertig/tannh_xiv.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_XIV.txt,4157,54,54,19,cp1252,d6a56fa917b4aff28fed834fa0af1e1c097a08340e481ad965963ff3a2ae8788,,
erledigt/tannhauser/rohtext_fertig/tannh_xv.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_XV.txt,2126,51,51,19,cp1252,f93b614bb36647f4592e151191b19971aa6aa373bdf89a82184407b64708c5da,,
erledigt/tannhauser/rohtext_fertig/tannh_xvi.txt,,,ERLEDIGT/Tannhäuser/Rohtext_fertig/Tannh_XVI.txt,904,12,12,19,cp1252,ddd8ee6e0e022a1f405173ad865625ec9b16abe40a9c88dcfab06a9b05073e47,,
erledigt/tannhauser/ta_komplett.txt,TA,volltext,ERLEDIGT/Tannhäuser/TA_komplett.txt,69938,1299,1299,19,utf-8-sig,2616c46576f378ddd6bfd9a05aec7e7e951f423927345e9640e915c1d971b574,,
erledigt/tannhauser/ta_komplett-bak.txt,TA,volltext,ERLEDIGT/Tannhäuser/TA_komplett.txt.bak,69940,1299,1299,19,utf-8-sig,0ebc8580f692f3771cd3dd83f8ad77386cff4d7bc4358308042f70ff953fe89b,,
erledigt/tun.txt,TUN,volltext,ERLEDIGT/TUN.txt,97367,1341,1341,19,utf-8-sig,31b7f4e243e00ffd6a1170b67755d059afbc2e7d220911e4dd8de599258510ea,,
erledigt/vita_caroli_dt_gesamt_linecode_mit_tags.txt,VTC,volltext,ERLEDIGT/Vita_Caroli_dt_gesamt_linecode_mit_tags.txt,123749,1879,1879,19,utf-8-sig,f7e6223ff2ad2317a5024e559dec23160070a4dd693fb34343d22642420d2dce,,
erledigt/vita_caroli_dt_gesamt_linecode_test.txt,VTC,volltext,ERLEDIGT/Vita_Caroli_dt_gesamt_linecode_TEST.txt,123750,1879,1879,19,utf-8-sig,9123475b4132b293e36d224da6b3cd32c820e7cc9ea006b582664568ef5297ca,,
erledigt/vtc_neu.txt,VTC,volltext,ERLEDIGT/VTC_neu.txt,123171,1879,1879,19,utf-8-sig,9463c6dc0224d019e22f3ff22c97eab96a0b2ef803c04e3b9cedf974542d5897,,
erledigt/vua.txt,VUA,volltext,ERLEDIGT/VUA.txt,60938,766,765,19,utf-8-sig,c2694ca5aa6660c0dd09e5daea11c183603d75de332727c0f50b914a09843b8f,,
erledigt/waltherhaupttext.txt,,,ERLEDIGT/WaltherHaupttext.txt,259259,4744,4640,"18,19",cp1252,05ae994a44542ccc6e77bdd1915f915df71739b56b19c26237ab4ec4934b89a4,,ingest/wvv/WaltherHaupttext.txt
erledigt/waltherhaupttext1.txt,,,ERLEDIGT/WaltherHaupttext1.txt,259186,4744,4636,"18,19",cp1252,e240b3d4ff108f4a6b79373ec698ad2ce3573e322d758d0dd6371898e832b134,,ingest/wvv/WaltherHaupttext1.txt
erledigt/waltherhaupttext2.txt,,,ERLEDIGT/WaltherHaupttext2.txt,258513,4744,4640,"18,19",cp1252,36442ccd1427af68e4907fcd43a13174692d4555e172ba6337b96396a1cd3fc6,,ingest/wvv/WaltherHaupttext2.txt
erledigt/waltherhaupttext3.txt,,,ERLEDIGT/WaltherHaupttext3.txt,258417,4664,4664,19,cp1252,ed11781d286dd6cc8c0bdbb938734e0644c97ee8292d3701438c47a217804ada,,ingest/wvv/WaltherHaupttext3.txt
erledigt/waltherhaupttext_cn.txt,,,ERLEDIGT/WaltherHaupttext_cn.txt,14034,246,235,19,cp1252,9b272da2fda9c3ee1f0390f809e4bec664d1884d65a450950ac22d0d7c7d35ea,,ingest/wvv/WaltherHaupttext_cn.txt
erledigt/waltherleich.txt,,,ERLEDIGT/WaltherLeich.txt,9043,189,189,19,cp1252,d4c72700133fcf6d37a0c4246be25142b0ed140677bb01c49373e67863be2f90,,ingest/wvv/WaltherLeich.txt
neue-texte-klaus/clv.txt,CLV,volltext,Neue Texte Klaus/CLV.txt,71528,818,818,19,utf-8-sig,1c474b1c5c61677530c460dc8aa05cf3049be2e7cab305105abe06d818ccd9f1,,
neue-texte-klaus/efb.txt,CEFB,volltext,Neue Texte Klaus/EFB.txt,135893,1913,1913,19,utf-8-sig,6a2153da1b7e4ce68abbd71eaa20fa6f703d089e63687ae6290558e66321f73b,,
neue-texte-klaus/gtk2.txt,GWTK,volltext,Neue Texte Klaus/GTK2.txt,1265535,25581,25581,19,utf-8-sig,6167b5a4a668e4d96f9ca56ca0af3b37d4f698f694441b708b6a8244729c545b,,
neue-texte-klaus/normal.txt,VTC,namenregister,Neue Texte Klaus/Normal.txt,14040,468,468,19,utf-8-sig,7627b53fa9796d4859fd10f9002e5e24049edc8cce5381c4fea89e6416798eb4,,
